position,reads,tRL,tLR,fwd strand,rev strand,Normalized Reads,Normalized Fwd Reads,Normalized Rev Reads
2109,6,0.0,0.0,0.0,6.0,6.68,0.0,6.68
2112,3,0.0,0.0,3.0,0.0,3.34,3.34,0.0
2122,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2127,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2128,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2138,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
2143,9,0.0,0.0,1.0,8.0,10.02,1.11,8.9
2148,2,0.0,0.0,2.0,0.0,2.23,2.23,0.0
2153,6,0.0,0.0,4.0,2.0,6.68,4.45,2.23
2161,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
2173,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
2181,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
2183,5,0.0,0.0,2.0,3.0,5.56,2.23,3.34
2186,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2191,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
2201,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2203,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2206,6,0.0,0.0,6.0,0.0,6.68,6.68,0.0
2215,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2222,5,0.0,0.0,5.0,0.0,5.56,5.56,0.0
2234,16,0.0,0.0,11.0,5.0,17.81,12.24,5.56
2235,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2236,6,0.0,0.0,6.0,0.0,6.68,6.68,0.0
2242,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
2245,10,0.0,0.0,4.0,6.0,11.13,4.45,6.68
2249,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2250,4,0.0,0.0,3.0,1.0,4.45,3.34,1.11
2254,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2267,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2278,9,0.0,0.0,0.0,9.0,10.02,0.0,10.02
2286,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
2290,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2291,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
2295,17,0.0,0.0,0.0,17.0,18.92,0.0,18.92
2303,6,0.0,0.0,0.0,6.0,6.68,0.0,6.68
2304,3,0.0,0.0,0.0,3.0,3.34,0.0,3.34
2307,3,0.0,0.0,0.0,3.0,3.34,0.0,3.34
2310,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
2355,8,0.0,0.0,0.0,8.0,8.9,0.0,8.9
2395,2,0.0,0.0,2.0,0.0,2.23,2.23,0.0
2413,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2414,2,0.0,0.0,1.0,1.0,2.23,1.11,1.11
2420,4,0.0,0.0,4.0,0.0,4.45,4.45,0.0
2425,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2426,9,0.0,0.0,0.0,9.0,10.02,0.0,10.02
2434,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2439,6,0.0,0.0,5.0,1.0,6.68,5.56,1.11
2449,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
2454,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2458,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2470,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2475,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2480,23,0.0,0.0,23.0,0.0,25.6,25.6,0.0
2484,10,0.0,0.0,10.0,0.0,11.13,11.13,0.0
2493,3,0.0,0.0,3.0,0.0,3.34,3.34,0.0
2497,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2508,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
2510,8,0.0,0.0,8.0,0.0,8.9,8.9,0.0
2513,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2520,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2524,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2533,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2537,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2544,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2549,8,0.0,0.0,4.0,4.0,8.9,4.45,4.45
2550,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2553,12,0.0,0.0,8.0,4.0,13.35,8.9,4.45
2554,24,0.0,0.0,0.0,24.0,26.71,0.0,26.71
2555,6,0.0,0.0,6.0,0.0,6.68,6.68,0.0
2558,2,0.0,0.0,2.0,0.0,2.23,2.23,0.0
2559,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
2562,11,0.0,0.0,11.0,0.0,12.24,12.24,0.0
2563,5,0.0,0.0,5.0,0.0,5.56,5.56,0.0
2571,26,0.0,0.0,10.0,16.0,28.93,11.13,17.81
2576,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2584,26,0.0,0.0,23.0,3.0,28.93,25.6,3.34
2586,6,0.0,0.0,6.0,0.0,6.68,6.68,0.0
2589,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
2595,7,0.0,0.0,0.0,7.0,7.79,0.0,7.79
2600,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
2604,3,0.0,0.0,0.0,3.0,3.34,0.0,3.34
2608,37,0.0,0.0,0.0,37.0,41.18,0.0,41.18
2610,22,0.0,0.0,2.0,20.0,24.48,2.23,22.26
2612,30,0.0,0.0,0.0,30.0,33.39,0.0,33.39
2613,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
2614,4,0.0,0.0,0.0,4.0,4.45,0.0,4.45
2616,17,0.0,0.0,0.0,17.0,18.92,0.0,18.92
2617,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
2619,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2622,7,0.0,0.0,7.0,0.0,7.79,7.79,0.0
2623,5,0.0,0.0,1.0,4.0,5.56,1.11,4.45
2624,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
2625,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2631,23,0.0,0.0,0.0,23.0,25.6,0.0,25.6
2636,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2644,5,0.0,0.0,3.0,2.0,5.56,3.34,2.23
2651,8,0.0,0.0,0.0,8.0,8.9,0.0,8.9
2655,79,0.0,0.0,5.0,74.0,87.92,5.56,82.35
2656,2,0.0,0.0,0.0,2.0,2.23,0.0,2.23
2657,2,0.0,0.0,1.0,1.0,2.23,1.11,1.11
2658,5,0.0,0.0,0.0,5.0,5.56,0.0,5.56
2663,32,0.0,0.0,6.0,26.0,35.61,6.68,28.93
2666,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2669,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2672,16,0.0,0.0,16.0,0.0,17.81,17.81,0.0
2676,1,0.0,0.0,1.0,0.0,1.11,1.11,0.0
2677,16,0.0,0.0,16.0,0.0,17.81,17.81,0.0
2679,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2690,1,0.0,0.0,0.0,1.0,1.11,0.0,1.11
2693,17,0.0,0.0,11.0,6.0,18.92,12.24,6.68
